Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Equatorial Guinea,GNQ,2010,1.00857996940613
Equatorial Guinea,GNQ,2011,1.02008998394012
Equatorial Guinea,GNQ,2012,1.0215300321579
Eritrea,ERI,1994,0.7562599778175351
Eritrea,ERI,1995,0.752020001411438
Eritrea,ERI,1996,0.6772400140762329
Eritrea,ERI,1997,0.6799499988555912
Eritrea,ERI,1999,0.796480000019073
Eritrea,ERI,2000,0.8274800181388859
Eritrea,ERI,2001,0.854740023612976
Eritrea,ERI,2002,0.7634699940681461
Eritrea,ERI,2003,0.7321400046348571
Eritrea,ERI,2004,0.684220016002655
Eritrea,ERI,2005,0.768339991569519
Eritrea,ERI,2006,0.7563099861145021
Eritrea,ERI,2007,0.7951700091362
Eritrea,ERI,2008,0.815199971199036
Eritrea,ERI,2009,0.84197998046875
Eritrea,ERI,2010,0.858739972114563
Eritrea,ERI,2012,0.8353700041770941
Eritrea,ERI,2013,0.852209985256195
Estonia,EST,1995,1.02206003665924
Estonia,EST,1996,1.00089001655579
Estonia,EST,1998,1.0051300525665299
Estonia,EST,1999,1.02026998996735
Estonia,EST,2000,1.01820003986359
Estonia,EST,2001,1.02523005008698
Estonia,EST,2002,1.0271600484848
Estonia,EST,2003,0.979089975357056
Estonia,EST,2004,0.9913300275802609
Estonia,EST,2005,0.9812700152397159
Estonia,EST,2006,0.960089981555939
Estonia,EST,2007,0.981869995594025
Estonia,EST,2008,1.00511002540588
Estonia,EST,2009,0.9988499879837041
Estonia,EST,2010,0.9734799861907959
Estonia,EST,2011,0.997709989547729
Estonia,EST,2012,0.972869992256165
Estonia,EST,2013,0.985019981861115
Eswatini,SWZ,1970,0.9128599762916559
Eswatini,SWZ,1971,0.9024400115013119
Eswatini,SWZ,1972,0.889100015163422
Eswatini,SWZ,1973,0.9333999752998349
Eswatini,SWZ,1974,0.9618399739265441
Eswatini,SWZ,1975,1.0094900131225601
Eswatini,SWZ,1976,1.04621994495392
Eswatini,SWZ,1977,1.02576994895935
Eswatini,SWZ,1978,1.0701800584793102
Eswatini,SWZ,1979,1.06172001361847
Eswatini,SWZ,1980,1.1140999794006299
Eswatini,SWZ,1981,1.0267299413681001
Eswatini,SWZ,1982,1.06699001789093
Eswatini,SWZ,1983,1.05806994438171
Eswatini,SWZ,1984,1.08046996593475
Eswatini,SWZ,1985,1.08644998073578
Eswatini,SWZ,1986,1.06690001487732
Eswatini,SWZ,1987,1.0352499485015898
Eswatini,SWZ,1988,1.0773500204086301
Eswatini,SWZ,1989,1.10938000679016
Eswatini,SWZ,1990,1.11132001876831
Eswatini,SWZ,1991,1.1038000583648702
Eswatini,SWZ,1992,1.13805997371674
Eswatini,SWZ,1993,1.07281005382538
Eswatini,SWZ,1994,1.07246994972229
Eswatini,SWZ,1995,1.09060001373291
Eswatini,SWZ,1996,1.0812200307846098
Eswatini,SWZ,1997,1.1062200069427501
Eswatini,SWZ,1998,1.065269947052
Eswatini,SWZ,1999,1.0948100090026898
Eswatini,SWZ,2000,1.06026995182037
Eswatini,SWZ,2001,1.03949999809265
Eswatini,SWZ,2002,1.07765996456146
Eswatini,SWZ,2003,1.11678004264832
Eswatini,SWZ,2004,1.0855499505996702
Eswatini,SWZ,2005,1.0923500061035198
Eswatini,SWZ,2006,1.05947995185852
Eswatini,SWZ,2007,0.9339699745178219
Eswatini,SWZ,2009,1.00266003608704
Eswatini,SWZ,2010,1.03325998783112
Eswatini,SWZ,2011,1.01884996891022
Eswatini,SWZ,2012,1.04089999198914
Eswatini,SWZ,2013,1.0163999795913699
Ethiopia,ETH,1982,0.498760014772415
Ethiopia,ETH,1987,0.642170011997223
Ethiopia,ETH,1988,0.621930003166199
Ethiopia,ETH,1989,0.640349984169006
Ethiopia,ETH,1994,0.7501400113105771
Ethiopia,ETH,1995,0.6818600296974179
Ethiopia,ETH,1996,0.6489599943161011
Ethiopia,ETH,1998,0.586499989032745
Ethiopia,ETH,1999,0.551819980144501
Ethiopia,ETH,2000,0.550970017910004
Ethiopia,ETH,2001,0.5503799915313721
Ethiopia,ETH,2002,0.5544700026512149
Ethiopia,ETH,2003,0.5767199993133539
Ethiopia,ETH,2004,0.632080018520355
Ethiopia,ETH,2005,0.7114800214767459
Ethiopia,ETH,2006,0.8008000254631039
Ethiopia,ETH,2007,0.814050018787384
Ethiopia,ETH,2008,0.8726400136947629
Ethiopia,ETH,2009,0.95169997215271
Ethiopia,ETH,2010,0.9307900071144101
Ethiopia,ETH,2011,0.9166600108146671
Ethiopia,ETH,2012,1.0066499710083001
Ethiopia,ETH,2014,0.985639989376068
Euro area,,1970,1.01864004135132
Euro area,,1971,1.0188399553299001
Euro area,,1972,1.019739985466
Euro area,,1973,1.0200599431991602
Euro area,,1974,1.02014005184174
Euro area,,1975,1.0178799629211401
Euro area,,1976,1.01871001720428
Euro area,,1977,1.01971995830536
Euro area,,1978,1.01874995231628
Euro area,,1979,1.0181200504303
Euro area,,1980,1.02042996883392
Euro area,,1981,1.02111995220184
Euro area,,1982,1.02235996723175
Euro area,,1983,1.0199099779129
Euro area,,1984,1.01962995529175
Euro area,,1985,1.0176899433136
Euro area,,1986,1.01730000972748
Euro area,,1987,1.01777005195618
Euro area,,1988,1.01461005210876
Euro area,,1989,1.00944995880127
Euro area,,1990,1.0156500339508099
Euro area,,1991,1.0159499645233199
Euro area,,1992,1.01813995838165
Euro area,,1993,1.02146005630493
Euro area,,1994,1.0222100019454998
Euro area,,1995,1.0135600566864
Euro area,,1996,1.01504004001617
Euro area,,1997,1.01372003555298
Euro area,,1998,1.0119199752807602
Euro area,,1999,1.0100200176239
Euro area,,2000,1.01225996017456
Euro area,,2001,1.01242995262146
Euro area,,2002,1.01128995418549
Euro area,,2003,1.01076996326447
Euro area,,2004,1.01013004779816
Euro area,,2005,1.01161003112793
Euro area,,2006,1.01082003116608
Euro area,,2007,1.01294994354248
Euro area,,2008,1.01321995258331
Euro area,,2009,1.01067996025085
Euro area,,2010,1.01101994514465
Euro area,,2011,1.01046001911163
Euro area,,2012,1.0128500461578398
Euro area,,2013,1.01280999183655
Euro area,,2014,1.01315999031067
Europe and Central Asia,,1990,0.998329997062683
Europe and Central Asia,,1992,0.9993799924850459
Europe and Central Asia,,1993,1.0004700422286998
Europe and Central Asia,,1994,0.999949991703033
Europe and Central Asia,,1995,0.9980599880218509
Europe and Central Asia,,1996,0.9983999729156491
Europe and Central Asia,,1997,0.995880007743835
Europe and Central Asia,,1998,0.99575001001358
Europe and Central Asia,,1999,0.9943900108337399
Europe and Central Asia,,2000,0.994260013103485
Europe and Central Asia,,2001,0.99413001537323
Europe and Central Asia,,2002,0.9953100085258481
Europe and Central Asia,,2003,0.994159996509552
Europe and Central Asia,,2004,0.9937099814414979
Europe and Central Asia,,2005,0.993019998073578
Europe and Central Asia,,2006,0.9964100122451779
Europe and Central Asia,,2007,0.997579991817474
Europe and Central Asia,,2008,0.9989799857139591
Europe and Central Asia,,2009,1.00109004974365
Europe and Central Asia,,2010,1.0023699998855602
Europe and Central Asia,,2011,1.00249004364014
Europe and Central Asia,,2012,1.00216996669769
Europe and Central Asia,,2013,1.0017600059509302
Europe and Central Asia,,2014,1.0028300285339398
Europe and Central Asia (excluding high-income countries),,1992,0.985509991645813
Europe and Central Asia (excluding high-income countries),,1993,0.985840022563934
Europe and Central Asia (excluding high-income countries),,1994,0.985099971294403
Europe and Central Asia (excluding high-income countries),,1995,0.987169981002808
Europe and Central Asia (excluding high-income countries),,1996,0.987110018730164
Europe and Central Asia (excluding high-income countries),,1997,0.983460009098053
Europe and Central Asia (excluding high-income countries),,1998,0.983519971370697
Europe and Central Asia (excluding high-income countries),,1999,0.982879996299744
Europe and Central Asia (excluding high-income countries),,2000,0.9804800152778629
Europe and Central Asia (excluding high-income countries),,2001,0.9801700115203861
Europe and Central Asia (excluding high-income countries),,2002,0.9824600219726559
Europe and Central Asia (excluding high-income countries),,2003,0.9799500107765201
Europe and Central Asia (excluding high-income countries),,2004,0.98114001750946
Europe and Central Asia (excluding high-income countries),,2005,0.9787499904632572
Europe and Central Asia (excluding high-income countries),,2006,0.983669996261597
Europe and Central Asia (excluding high-income countries),,2007,0.985339999198914
Europe and Central Asia (excluding high-income countries),,2008,0.989030003547668
Europe and Central Asia (excluding high-income countries),,2009,0.9931600093841549
Europe and Central Asia (excluding high-income countries),,2010,0.996559977531433
Europe and Central Asia (excluding high-income countries),,2011,0.997879981994629
Europe and Central Asia (excluding high-income countries),,2012,0.9953899979591371
Europe and Central Asia (excluding high-income countries),,2013,0.995199978351593
Europe and Central Asia (excluding high-income countries),,2014,0.996640026569366
European Union,,1971,1.01809000968933
European Union,,1972,1.01824998855591
European Union,,1973,1.01861000061035
European Union,,1980,1.01775002479553
European Union,,1981,1.01853001117706
European Union,,1982,1.0192799568176298
European Union,,1983,1.01769995689392
European Union,,1984,1.0174700021743799
European Union,,1985,1.01515996456146
European Union,,1986,1.01435995101929
European Union,,1987,1.0144100189209
European Union,,1988,1.0129100084304798
European Union,,1989,1.00893998146057
European Union,,1990,1.01323997974396
European Union,,1991,1.01497995853424
European Union,,1992,1.01561999320984
European Union,,1993,1.01842999458313
European Union,,1994,1.01830005645752
European Union,,1995,1.0116000175476099
European Union,,1996,1.01222002506256
European Union,,1997,1.0108499526977501
European Union,,1998,1.0102299451828
European Union,,1999,1.00764000415802
European Union,,2000,1.0099200010299698
European Union,,2001,1.0091700553894
European Union,,2002,1.00847005844116
European Union,,2003,1.00780999660492
European Union,,2004,1.00599002838135
European Union,,2005,1.00749003887177
European Union,,2006,1.00863003730774
European Union,,2007,1.00868999958038
European Union,,2008,1.00747001171112
European Union,,2009,1.00812995433807
European Union,,2010,1.00730001926422
European Union,,2011,1.00586998462677
European Union,,2012,1.0071599483490001
European Union,,2013,1.0071599483490001
European Union,,2014,1.0079300403595
Fiji,FJI,1980,1.01452004909515
Fiji,FJI,1981,1.02745997905731
Fiji,FJI,1983,1.01375997066498
Fiji,FJI,1984,1.01426005363464
Fiji,FJI,1985,1.02469003200531
Fiji,FJI,1986,1.00445997714996
Fiji,FJI,1992,1.0160299539566
Fiji,FJI,1994,1.0089900493621802
Fiji,FJI,1995,1.03822994232178
Fiji,FJI,1996,1.0280799865722698
Fiji,FJI,1997,0.992879986763
Fiji,FJI,1998,1.05287003517151
Fiji,FJI,1999,1.00505995750427
Fiji,FJI,2000,0.9782199859619141
Fiji,FJI,2001,1.03872001171112
Fiji,FJI,2002,1.04812002182007
Fiji,FJI,2004,1.01040005683899
Fiji,FJI,2006,1.0015399456024199
Fiji,FJI,2008,0.997879981994629
Fiji,FJI,2009,1.00285995006561
Fiji,FJI,2011,0.99465000629425
Fiji,FJI,2012,1.01743996143341
Fiji,FJI,2013,1.00331997871399
Finland,FIN,1987,1.01006996631622
Finland,FIN,1988,0.9937400221824649
Finland,FIN,1989,0.9990100264549259
Finland,FIN,1990,1.00221002101898
Finland,FIN,1991,0.99125999212265
Finland,FIN,1992,1.0122100114822399
Finland,FIN,1993,1.00476002693176
Finland,FIN,1994,0.99864000082016
Finland,FIN,1995,0.9896699786186222
Finland,FIN,1996,1.02082002162933
Finland,FIN,1998,1.00522005558014
Finland,FIN,1999,0.995050013065338
Finland,FIN,2000,1.00406002998352
Finland,FIN,2001,1.00639998912811
Finland,FIN,2002,0.998310029506683
Finland,FIN,2003,0.994629979133606
Finland,FIN,2004,1.0048600435257
Finland,FIN,2005,0.986790001392365
Finland,FIN,2006,0.999450027942657
Finland,FIN,2007,1.00293004512787
Finland,FIN,2008,0.984650015830994
Finland,FIN,2009,0.993110001087189
Finland,FIN,2010,1.00735998153687
Finland,FIN,2011,0.995000004768372
Finland,FIN,2012,1.0003399848938
Finland,FIN,2013,0.9780700206756591
Finland,FIN,2014,0.9997199773788449
France,FRA,1971,1.0566600561141999
France,FRA,1972,1.05865001678467
Gabon,GAB,1972,0.7418199777603149
Gabon,GAB,1973,0.731790006160736
Gabon,GAB,1975,0.851170003414154
Gabon,GAB,1976,0.782980024814606
Gabon,GAB,1977,0.8153300285339359
Gabon,GAB,1978,0.7820299863815309
Gabon,GAB,1979,0.876590013504028
Gabon,GAB,1980,0.8525099754333499
Gabon,GAB,1981,0.820110023021698
Gabon,GAB,1982,0.841899991035461
Gabon,GAB,1983,0.881200015544891
Gabon,GAB,1984,0.884450018405914
Gabon,GAB,1987,0.9428399801254269
Gabon,GAB,1988,0.9515299797058109
Gabon,GAB,1989,1.0053000450134302
Gabon,GAB,1992,1.11312997341156
Gabon,GAB,1995,0.998920023441315
Gabon,GAB,1996,1.0440100431442298
Gabon,GAB,1997,1.00803995132446
Gabon,GAB,2002,1.04531002044678
Gabon,GAB,2003,1.04498994350433
Gambia,GMB,1971,0.4047400057315829
Gambia,GMB,1972,0.40099999308586104
Gambia,GMB,1973,0.40832000970840504
Gambia,GMB,1974,0.435229986906052
Gambia,GMB,1975,0.506550014019012
Gambia,GMB,1976,0.45677998661994895
Gambia,GMB,1977,0.450419992208481
Gambia,GMB,1978,0.5165600180625921
Gambia,GMB,1979,0.45759001374244707
Gambia,GMB,1980,0.43906998634338396
Gambia,GMB,1981,0.453060001134872
Gambia,GMB,1982,0.41499000787735
Gambia,GMB,1983,0.397439986467361
Gambia,GMB,1984,0.421240001916885
Gambia,GMB,1985,0.46110999584198
Gambia,GMB,1986,0.5094199776649481
Gambia,GMB,1987,0.520160019397736
Gambia,GMB,1989,0.552479982376099
Gambia,GMB,1992,0.604200005531311
Gambia,GMB,1993,0.656539976596832
Gambia,GMB,1994,0.617940008640289
Gambia,GMB,1995,0.689620018005371
Gambia,GMB,1996,0.753000020980835
Gambia,GMB,1997,0.683560013771057
Gambia,GMB,1999,0.7796700000762941
Gambia,GMB,2000,0.801869988441467
Gambia,GMB,2001,0.828930020332336
Gambia,GMB,2002,0.831390023231506
Gambia,GMB,2003,0.891860008239746
Gambia,GMB,2004,0.9194200038909909
Gambia,GMB,2005,0.9676899909973141
Gambia,GMB,2006,0.987380027770996
Gambia,GMB,2007,1.02743995189667
Gambia,GMB,2008,1.0960899591445898
Gambia,GMB,2010,1.03296995162964
Gambia,GMB,2011,1.03690004348755
Gambia,GMB,2012,1.00934994220734
Gambia,GMB,2013,1.0484299659729002
Gambia,GMB,2014,1.0500299930572499
Georgia,GEO,2000,0.99507999420166
Georgia,GEO,2001,1.01379001140594
Georgia,GEO,2002,1.01218998432159
Georgia,GEO,2003,0.941399991512299
Georgia,GEO,2004,0.969690024852753
Georgia,GEO,2005,0.946550011634827
Georgia,GEO,2008,0.961660027503967
Georgia,GEO,2009,0.9590799808502201
Georgia,GEO,2010,0.9819099903106691
Georgia,GEO,2012,0.989130020141602
Georgia,GEO,2013,0.996999979019165
Georgia,GEO,2014,1.00775003433228
Germany,DEU,1993,1.0060499906539901
Germany,DEU,1994,1.00180995464325
Germany,DEU,1995,1.00603997707367
Germany,DEU,1996,1.00673997402191
Germany,DEU,1997,1.00329005718231
Germany,DEU,1999,0.998009979724884
Germany,DEU,2000,0.9994400143623349
Germany,DEU,2001,0.999880015850067
Germany,DEU,2002,1.00014996528625
Germany,DEU,2003,1.0003000497818
Germany,DEU,2004,0.9938499927520749
Germany,DEU,2005,1.001620054245
Germany,DEU,2006,1.0060499906539901
Germany,DEU,2007,1.00876998901367
Germany,DEU,2008,1.0052100419998198
Germany,DEU,2009,1.00297999382019
Germany,DEU,2010,1.00348997116089
Germany,DEU,2011,0.9992399811744691
Germany,DEU,2012,1.00415003299713
Germany,DEU,2013,0.996200025081635
Germany,DEU,2014,0.9952600002288822
Ghana,GHA,1971,0.80867999792099
Ghana,GHA,1972,0.806689977645874
Ghana,GHA,1974,0.7942500114440921
Ghana,GHA,1975,0.770060002803802
Ghana,GHA,1976,0.7549399733543399
Ghana,GHA,1977,0.756720006465912
Ghana,GHA,1978,0.7438099980354309
Ghana,GHA,1979,0.7522799968719479
Ghana,GHA,1980,0.7732700109481808
Ghana,GHA,1981,0.7536500096321109
Ghana,GHA,1991,0.7832599878311161
Ghana,GHA,1992,0.7893400192260741
Ghana,GHA,1999,0.8791000247001651
Ghana,GHA,2000,0.884559988975525
Ghana,GHA,2001,0.899399995803833
Ghana,GHA,2002,0.903230011463165
Ghana,GHA,2003,1.0265300273895301
Ghana,GHA,2004,0.8576800227165219
Ghana,GHA,2005,0.9254400134086609
Ghana,GHA,2006,0.9505299925804142
Ghana,GHA,2007,0.935079991817474
Ghana,GHA,2008,0.9446399807929989
Ghana,GHA,2009,0.9123100042343141
Ghana,GHA,2011,0.940240025520325
Ghana,GHA,2012,0.973829984664917
Ghana,GHA,2013,0.9778500199317929
Ghana,GHA,2014,0.9801899790763859
Ghana,GHA,2015,0.9926699995994571
Greece,GRC,1971,0.990520000457764
Greece,GRC,1972,0.991509974002838
Greece,GRC,1973,0.977219998836517
Greece,GRC,1974,0.9809100031852719
Greece,GRC,1975,0.982360005378723
Greece,GRC,1976,0.987309992313385
Greece,GRC,1977,0.9999399781227108
Greece,GRC,1978,0.9940999746322629
Greece,GRC,1979,0.9976999759674069
Greece,GRC,1980,0.999750018119812
Greece,GRC,1981,0.997300028800964
Greece,GRC,1982,0.998220026493073
Greece,GRC,1983,1.01153004169464
Greece,GRC,1984,1.00137996673584
Greece,GRC,1985,0.997039973735809
Greece,GRC,1986,0.9875699877738949
Greece,GRC,1987,1.00770998001099
Greece,GRC,1988,1.0094900131225601
Greece,GRC,1989,1.01399004459381
Greece,GRC,1992,1.00562000274658
Greece,GRC,2004,0.961570024490356
Greece,GRC,2005,0.981190025806427
Greece,GRC,2006,0.9626500010490421
Greece,GRC,2007,0.9664199948310849
Greece,GRC,2010,0.976310014724731
Greece,GRC,2011,0.981930017471313
Greece,GRC,2012,0.985689997673035
Greece,GRC,2013,0.976689994335175
Grenada,GRD,1978,0.994289994239807
Grenada,GRD,1979,0.994090020656586
Grenada,GRD,1983,0.996810019016266
Grenada,GRD,1984,1.02526998519897
Grenada,GRD,1999,0.952790021896362
Grenada,GRD,2002,0.927510023117065
Grenada,GRD,2003,0.9896500110626221
Grenada,GRD,2005,0.983030021190643
Grenada,GRD,2007,1.01005005836487
Grenada,GRD,2008,0.9231799840927121
Grenada,GRD,2009,0.876230001449585
Grenada,GRD,2010,0.864149987697601
Grenada,GRD,2013,0.933839976787567
Grenada,GRD,2014,1.01037001609802
Guatemala,GTM,1976,0.860809981822968
Guatemala,GTM,1977,0.8723800182342529
Guatemala,GTM,1978,0.8629299998283391
Guatemala,GTM,1996,0.821439981460571
Guatemala,GTM,1999,0.8206300139427191
Guatemala,GTM,2000,0.836629986763
Guatemala,GTM,2001,0.8473100066185001
Guatemala,GTM,2002,0.868009984493256
Guatemala,GTM,2004,0.8823300004005429
Guatemala,GTM,2005,0.894389986991882
Guatemala,GTM,2006,0.914099991321564
Guatemala,GTM,2007,0.92943000793457
Guatemala,GTM,2008,0.9359200000762941
Guatemala,GTM,2009,0.937449991703033
Guatemala,GTM,2010,0.9478200078010559
Guatemala,GTM,2011,0.9657800197601322
Guatemala,GTM,2012,0.978489995002747
Guatemala,GTM,2013,0.98157000541687
Guatemala,GTM,2014,0.9718899726867679
Guinea,GIN,1984,0.37558001279830894
Guinea,GIN,1985,0.411119997501373
Guinea,GIN,1986,0.40990000963211104
Guinea,GIN,1987,0.37501001358032204
Guinea,GIN,1988,0.35528001189231895
Guinea,GIN,1989,0.32306000590324396
Guinea,GIN,1990,0.290800005197525
Guinea,GIN,1991,0.353489995002747
Guinea,GIN,1992,0.357749998569489
Guinea,GIN,1993,0.34746998548507696
Guinea,GIN,1994,0.36254999041557295
Guinea,GIN,1995,0.33164998888969394
Guinea,GIN,1998,0.38543000817298906
Guinea,GIN,1999,0.400139987468719
Guinea,GIN,2000,0.448139995336533
Guinea,GIN,2001,0.488220006227493
Guinea,GIN,2002,0.52811998128891
Guinea,GIN,2003,0.608799993991852
Guinea,GIN,2004,0.6433500051498411
Guinea,GIN,2005,0.67044997215271
Guinea,GIN,2006,0.713620007038116
Guinea,GIN,2007,0.740010023117065
Guinea,GIN,2008,0.734709978103638
Guinea,GIN,2009,0.733309984207153
Guinea,GIN,2010,0.697510004043579
Guinea,GIN,2012,0.8128200173377991
Guinea,GIN,2013,0.8158900141716
Guinea,GIN,2014,0.8209300041198729
Guinea-Bissau,GNB,1979,0.303030014038086
Guinea-Bissau,GNB,1980,0.213339999318123
Guinea-Bissau,GNB,1981,0.2973099946975711
Guinea-Bissau,GNB,1982,0.293900012969971
Guinea-Bissau,GNB,1983,0.344269990921021
Guinea-Bissau,GNB,1984,0.44808998703956604
Guinea-Bissau,GNB,1987,0.46834000945091203
Guinea-Bissau,GNB,1988,0.49329000711440996
Guinea-Bissau,GNB,2000,0.558120012283325
Guinea-Bissau,GNB,2010,0.7952799797058109
Guyana,GUY,1971,0.9895499944686891
Guyana,GUY,1972,1.0508099794387802
Guyana,GUY,1973,0.983590006828308
Guyana,GUY,1974,0.967949986457825
Guyana,GUY,1976,0.983569979667664
Guyana,GUY,1977,0.96272999048233
Guyana,GUY,1978,0.978250026702881
Guyana,GUY,1979,0.8975800275802609
Guyana,GUY,1980,0.9304199814796451
Guyana,GUY,1982,0.9474400281906129
Guyana,GUY,1987,1.00309002399445
Guyana,GUY,1992,0.9711899757385251
Guyana,GUY,1993,0.961870014667511
Guyana,GUY,1995,0.86327999830246
Guyana,GUY,1996,0.968699991703033
Guyana,GUY,1997,0.9904000163078309
Guyana,GUY,1999,1.07104003429413
Guyana,GUY,2000,1.1596100330352799
Guyana,GUY,2001,0.949180006980896
Guyana,GUY,2003,0.8715000152587891
Guyana,GUY,2005,0.898389995098114
Guyana,GUY,2006,0.890460014343262
Guyana,GUY,2007,0.9627400040626529
Guyana,GUY,2008,0.952639997005463
Guyana,GUY,2009,0.966799974441528
Guyana,GUY,2010,0.9585000276565551
Guyana,GUY,2011,0.9420999884605409
Guyana,GUY,2012,0.9403399825096129
Haiti,HTI,1979,0.898339986801147
Haiti,HTI,1980,0.88128000497818
Haiti,HTI,1982,0.880770027637482
Haiti,HTI,1983,0.856519997119904
Haiti,HTI,1985,0.8665199875831601
Haiti,HTI,1986,0.851490020751953
Haiti,HTI,1987,0.8747199773788449
Haiti,HTI,1997,0.9418799877166751
Heavily-indebted poor countries,,1972,0.5998299717903139
Heavily-indebted poor countries,,1973,0.6034500002861021
Heavily-indebted poor countries,,1974,0.605579972267151
Heavily-indebted poor countries,,1975,0.607360005378723
Heavily-indebted poor countries,,1976,0.613900005817413
Heavily-indebted poor countries,,1977,0.6232799887657171
Heavily-indebted poor countries,,1978,0.6310399770736689
Heavily-indebted poor countries,,1979,0.637920022010803
Heavily-indebted poor countries,,1980,0.6488100290298461
Heavily-indebted poor countries,,1981,0.6602699756622309
Heavily-indebted poor countries,,1982,0.679939985275269
Heavily-indebted poor countries,,1983,0.699280023574829
Heavily-indebted poor countries,,1984,0.7238900065422059
Heavily-indebted poor countries,,1985,0.7252600193023678
Heavily-indebted poor countries,,1986,0.73361998796463
Heavily-indebted poor countries,,1987,0.7377799749374391
Heavily-indebted poor countries,,1988,0.732850015163422
Heavily-indebted poor countries,,1989,0.7277299761772159
Heavily-indebted poor countries,,1990,0.734009981155396
Heavily-indebted poor countries,,1991,0.742980003356934
Heavily-indebted poor countries,,1992,0.746159970760345
Heavily-indebted poor countries,,1993,0.759479999542236
Heavily-indebted poor countries,,1994,0.7584199905395509
Heavily-indebted poor countries,,1995,0.759050011634827
Heavily-indebted poor countries,,1996,0.768769979476929
Heavily-indebted poor countries,,1997,0.7713699936866759
Heavily-indebted poor countries,,1998,0.769299983978271
Heavily-indebted poor countries,,1999,0.77811998128891
Heavily-indebted poor countries,,2000,0.773150026798248
Heavily-indebted poor countries,,2001,0.7703499794006351
Heavily-indebted poor countries,,2002,0.7684500217437741
Heavily-indebted poor countries,,2003,0.7776700258255
Heavily-indebted poor countries,,2004,0.7766199707984921
Heavily-indebted poor countries,,2005,0.7865800261497501
Heavily-indebted poor countries,,2006,0.81182998418808
Heavily-indebted poor countries,,2007,0.821009993553162
Heavily-indebted poor countries,,2008,0.842079997062683
Heavily-indebted poor countries,,2009,0.8618400096893309
Heavily-indebted poor countries,,2010,0.8821399807929989
Heavily-indebted poor countries,,2011,0.8819699883461
Heavily-indebted poor countries,,2012,0.900510013103485
Heavily-indebted poor countries,,2013,0.915300011634827
Heavily-indebted poor countries,,2014,0.917890012264252
High-income countries,,1970,1.01283001899719
High-income countries,,1971,1.01321995258331
High-income countries,,1972,1.0110399723053
High-income countries,,1973,1.01133000850677
High-income countries,,1976,1.00859999656677
High-income countries,,1977,1.01274001598358
High-income countries,,1978,1.01061999797821
High-income countries,,1979,1.00996994972229
High-income countries,,1980,1.01214003562927
High-income countries,,1981,1.01177000999451
High-income countries,,1982,1.01207995414734
High-income countries,,1983,1.0105899572372399
High-income countries,,1984,1.01061999797821
High-income countries,,1985,1.00743997097015
High-income countries,,1986,1.00659000873566
High-income countries,,1987,1.00778996944427
High-income countries,,1988,1.00716996192932
High-income countries,,1989,1.0033500194549598
High-income countries,,1990,1.00785005092621
High-income countries,,1991,1.00757002830505
High-income countries,,1992,1.00766003131866
High-income countries,,1993,1.00894999504089
High-income countries,,1994,1.00919997692108
High-income countries,,1995,1.00562000274658
High-income countries,,1996,1.00697994232178
High-income countries,,1997,1.0064400434494
High-income countries,,1998,1.00741004943848
High-income countries,,1999,1.00566005706787
High-income countries,,2000,1.0063099861145
High-income countries,,2001,1.00556004047394
High-income countries,,2002,1.0062700510025
High-income countries,,2003,1.00828003883362
High-income countries,,2004,1.0018500089645401
High-income countries,,2005,1.0029499530792199
High-income countries,,2006,1.00707995891571
High-income countries,,2007,1.00522005558014
High-income countries,,2008,1.0023100376129201
High-income countries,,2009,1.0058399438858001
High-income countries,,2010,1.00505995750427
High-income countries,,2011,1.00611996650696
High-income countries,,2012,1.00519001483917
High-income countries,,2013,1.0027999877929699
High-income countries,,2014,1.00350999832153
Honduras,HND,1980,1.14030003547668
Honduras,HND,1982,1.1096600294113201
Honduras,HND,1984,1.11049997806549
Honduras,HND,1991,0.909330010414124
Honduras,HND,1992,1.11598002910614
Honduras,HND,1993,1.1248699426651
Honduras,HND,1994,1.12117004394531
Honduras,HND,1995,1.00687003135681
Honduras,HND,1996,1.1302700042724598
Honduras,HND,1997,1.1118700504303
Honduras,HND,1998,0.93325001001358
Honduras,HND,2003,1.05774998664856
Honduras,HND,2005,1.0682300329208398
Honduras,HND,2006,1.06183004379272
Honduras,HND,2008,1.0638500452041602
Honduras,HND,2009,1.0514999628067
Honduras,HND,2010,1.05754005908966
Honduras,HND,2011,1.05776000022888
Honduras,HND,2012,1.06709003448486
Honduras,HND,2013,1.05515003204346
Honduras,HND,2014,1.04304003715515
Hong Kong,HKG,1980,0.996810019016266
Hong Kong,HKG,1981,0.9857299923896791
Hong Kong,HKG,1982,1.00804996490479
Hong Kong,HKG,1983,1.0051300525665299
Hong Kong,HKG,1984,0.99932998418808
Hong Kong,HKG,1985,1.00610995292664
Hong Kong,HKG,2012,0.9776600003242489
Hong Kong,HKG,2013,0.973119974136353
Hong Kong,HKG,2014,0.9876999855041501
Hungary,HUN,1976,1.00794994831085
Hungary,HUN,1977,1.01954996585846
Hungary,HUN,1978,1.02157998085022
Hungary,HUN,1979,1.0077199935913101
Hungary,HUN,1980,1.01645994186401
Hungary,HUN,1981,1.00799000263214
Hungary,HUN,1982,1.0135999917984
Hungary,HUN,1983,1.00592994689941
Hungary,HUN,1984,1.0176500082016
Hungary,HUN,1985,1.01091003417969
Hungary,HUN,1986,1.01336002349854
Hungary,HUN,1987,1.01665997505188
Hungary,HUN,1988,1.01847994327545
Hungary,HUN,1989,1.0102399587631201
